customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,feedback_topic,churn_probability,origin,num_addons,status_venda,recommended_action,priority_score,churn_probability_display
5465-BUBFA,Female,0,Yes,Yes,41.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,2 anos,No,Débito automático,19.3,772.4,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
3688-FTHLT,Female,0,No,No,16.0,Yes,Yes,DSl,No,No,No,No,No,Yes,Mensal,Yes,Débito automático,63.05,1067.05,Satisfeito com os serviços,0.0,history_active,1,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.0,0.0%
6890-PFRQX,Male,0,No,No,18.0,Yes,Yes,DSl,Yes,No,Yes,No,Yes,No,Mensal,No,Fatura física,69.5,1199.4,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
8259-NFJTV,Female,0,Yes,Yes,7.0,No,No,DSl,Yes,No,No,Yes,No,No,Mensal,No,Fatura física,34.65,246.6,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
7247-XOZPB,Male,0,Yes,No,53.0,Yes,Yes,DSl,Yes,No,Yes,Yes,Yes,No,1 ano,No,Débito automático,77.4,4155.95,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.0,0.0%
9970-QBCDA,Female,0,No,No,6.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,Mensal,No,Cartão de crédito,19.7,129.55,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco e está satisfeito, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
0880-FVFWF,Male,0,No,No,56.0,Yes,Yes,Fibra ótica,Yes,Yes,No,No,No,No,Mensal,Yes,Fatura digital,86.4,4922.4,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
9391-YZEJW,Female,0,No,No,62.0,Yes,Yes,Fibra ótica,No,No,No,No,Yes,Yes,1 ano,Yes,Débito automático,94.0,5757.2,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
6585-WCEWR,Male,0,Yes,Yes,72.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,2 anos,No,Fatura digital,20.35,1354.4,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
8107-RZLNV,Male,0,Yes,No,72.0,Yes,Yes,Fibra ótica,No,Yes,Yes,No,Yes,Yes,2 anos,Yes,Débito automático,106.3,7653.599999999999,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"O cliente tem Fibra com 4 add-ons e baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
5365-LLFYV,Female,0,No,No,2.0,Yes,No,DSl,No,No,No,No,No,No,Mensal,Yes,Fatura física,45.85,105.6,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
2007-QVGAW,Female,0,Yes,Yes,68.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,2 anos,Yes,Débito automático,19.35,1292.65,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco e está satisfeito, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
7668-XCFYV,Female,1,Yes,No,17.0,Yes,Yes,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,Yes,Fatura digital,92.55,1614.7,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
5928-QLDHB,Male,0,No,No,9.0,Yes,Yes,Fibra ótica,No,No,No,No,No,No,Mensal,Yes,Fatura digital,76.25,684.85,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
4329-YPDDQ,Male,0,No,No,20.0,Yes,No,Fibra ótica,Yes,Yes,Yes,Yes,Yes,Yes,Mensal,Yes,Débito automático,108.2,2203.7,Satisfeito com os serviços,0.0,history_active,6,NORMAL,"O cliente tem Fibra com satisfação geral, ofereça agradecimento pela fidelidade.",0.0,0.0%
9668-PUGNU,Male,0,Yes,No,71.0,Yes,Yes,Sem serviço de internet,No,No,No,No,No,No,2 anos,Yes,Fatura digital,24.5,1816.2,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
1073-XXCZD,Male,0,Yes,No,55.0,Yes,Yes,Sem serviço de internet,No,No,No,No,No,No,2 anos,No,Débito automático,25.7,1443.65,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem Fibra, ofereça upgrade com desconto.",0.0,0.0%
4947-DSMXK,Male,0,Yes,Yes,34.0,Yes,Yes,Fibra ótica,No,Yes,No,No,Yes,Yes,Mensal,Yes,Débito automático,97.7,3410.0,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
0463-WZZKO,Male,0,No,No,3.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,Mensal,Yes,Cartão de crédito,20.75,67.1,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
7766-CLTIC,Female,0,No,No,10.0,Yes,No,DSl,No,No,No,Yes,No,Yes,Mensal,Yes,Fatura física,60.95,609.5,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
2676-OXPPQ,Male,0,No,No,6.0,Yes,No,DSl,Yes,Yes,No,No,No,No,Mensal,Yes,Débito automático,55.7,335.65,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
8631-XVRZL,Male,0,No,No,9.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,1 ano,Yes,Fatura física,20.15,163.7,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
9680-NIAUV,Female,0,Yes,Yes,72.0,Yes,Yes,Fibra ótica,Yes,Yes,Yes,No,Yes,Yes,2 anos,No,Cartão de crédito,109.7,8129.3,Satisfeito com os serviços,0.0,history_active,5,NORMAL,"O cliente tem Fibra com 5 Add-ons e baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
2724-FJDYW,Male,0,No,Yes,39.0,No,No,DSl,No,No,Yes,Yes,Yes,Yes,1 ano,No,Débito automático,54.85,2191.7,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"""Cliente DSL satisfeito com baixo risco, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
3021-VLNRJ,Female,0,No,Yes,50.0,Yes,No,DSl,Yes,No,Yes,Yes,Yes,No,1 ano,Yes,Cartão de crédito,70.8,3478.15,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
2680-XKKNJ,Female,0,No,No,8.0,Yes,No,DSl,Yes,Yes,No,Yes,No,No,1 ano,No,Débito automático,58.2,469.25,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"""Cliente DSL satisfeito com baixo risco, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
0928-XUTSN,Female,0,No,No,13.0,Yes,No,Fibra ótica,No,No,No,No,No,Yes,Mensal,Yes,Fatura digital,80.5,1011.8,Satisfeito com os serviços,0.0,history_active,1,NORMAL,"O cliente tem Fibra com baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
2176-LVPNX,Female,1,No,No,71.0,Yes,Yes,DSl,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,No,Fatura física,89.85,6293.45,Satisfeito com os serviços,0.0,history_active,6,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
8541-QVFKM,Female,0,No,No,8.0,Yes,Yes,Fibra ótica,No,No,No,No,No,No,Mensal,Yes,Fatura digital,73.5,632.2,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
7131-ZQZNK,Female,0,Yes,Yes,60.0,No,No,DSl,Yes,No,Yes,Yes,Yes,Yes,2 anos,No,Cartão de crédito,59.85,3590.2,Satisfeito com os serviços,0.0,history_active,5,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
1329-VHWNP,Female,0,No,No,7.0,No,No,DSl,No,No,No,No,No,No,Mensal,No,Débito automático,25.05,189.95,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.0,0.0%
6766-HFKLA,Female,0,Yes,No,56.0,Yes,Yes,Fibra ótica,No,No,Yes,Yes,Yes,Yes,2 anos,No,Débito automático,103.2,5744.35,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
9418-RUKPH,Female,0,Yes,Yes,38.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,2 anos,Yes,Fatura física,19.95,756.4,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
0480-BIXDE,Female,0,Yes,No,19.0,Yes,No,Fibra ótica,No,No,Yes,No,Yes,Yes,Mensal,Yes,Fatura digital,96.8,1839.2,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
5858-EAFCZ,Male,0,No,No,1.0,Yes,No,DSl,No,No,No,No,No,No,Mensal,No,Fatura física,44.45,44.45,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.0,0.0%
6522-OIQSX,Female,0,Yes,Yes,69.0,No,No,DSl,No,Yes,Yes,No,Yes,Yes,2 anos,Yes,Cartão de crédito,54.95,3772.5,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
1475-VWVDO,Male,0,No,No,7.0,Yes,No,Fibra ótica,No,No,Yes,No,No,No,Mensal,Yes,Fatura digital,74.9,490.55,Satisfeito com os serviços,0.0,history_active,1,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
4445-KWOKW,Female,0,No,No,42.0,Yes,Yes,DSl,Yes,Yes,No,No,No,No,1 ano,Yes,Débito automático,60.15,2421.6,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"""Cliente DSL satisfeito, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
0191-EQUUH,Female,0,No,Yes,25.0,No,No,DSl,Yes,No,No,Yes,No,No,2 anos,No,Débito automático,35.05,844.45,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"""Cliente DSL satisfeito, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
2988-PLAHS,Female,0,No,No,3.0,Yes,No,DSl,No,No,Yes,No,Yes,Yes,1 ano,Yes,Fatura digital,69.95,220.45,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
3258-ZKPAI,Male,0,Yes,Yes,72.0,Yes,Yes,Fibra ótica,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Débito automático,116.6,8337.45,Satisfeito com os serviços,0.0,history_active,6,NORMAL,"""Agradeça a fidelidade, não ofereça nada, pois o cliente está satisfeito com a Fibra.""",0.0,0.0%
9903-LYSAB,Male,0,Yes,No,18.0,Yes,Yes,Fibra ótica,No,No,No,No,No,No,Mensal,Yes,Fatura digital,73.15,1305.95,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
2926-JEJJC,Female,0,No,No,8.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,1 ano,Yes,Débito automático,20.2,140.95,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
6296-DDOOR,Female,0,No,No,19.0,Yes,No,DSl,No,Yes,No,No,Yes,No,1 ano,No,Fatura digital,58.2,1045.25,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
4146-SVFUD,Male,0,No,No,1.0,Yes,No,DSl,No,No,No,No,No,No,Mensal,No,Fatura física,44.6,44.6,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
6439-PKTRR,Female,0,Yes,Yes,70.0,Yes,Yes,DSl,Yes,Yes,Yes,Yes,Yes,No,2 anos,No,Fatura digital,80.7,5617.95,Satisfeito com os serviços,0.0,history_active,5,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
2351-BKRZW,Female,0,Yes,Yes,43.0,Yes,No,DSl,Yes,No,Yes,No,Yes,Yes,2 anos,No,Débito automático,75.2,3254.35,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
5609-IMCGG,Female,0,No,No,15.0,Yes,Yes,Fibra ótica,Yes,No,Yes,No,No,No,Mensal,Yes,Cartão de crédito,84.35,1302.65,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
5515-RUGKN,Male,0,No,No,8.0,Yes,No,DSl,No,No,No,No,No,Yes,Mensal,Yes,Cartão de crédito,54.75,438.05,Satisfeito com os serviços,0.0,history_active,1,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.0,0.0%
6322-PJJDJ,Male,0,Yes,No,49.0,Yes,No,Fibra ótica,No,Yes,No,No,Yes,Yes,2 anos,Yes,Fatura digital,94.8,4690.65,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
0230-UBYPQ,Male,1,Yes,No,63.0,No,No,DSl,Yes,No,No,Yes,No,No,1 ano,No,Débito automático,36.1,2298.9,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
5302-BDJNT,Male,0,No,No,35.0,Yes,Yes,Fibra ótica,No,No,Yes,Yes,Yes,No,Mensal,No,Fatura digital,95.5,3342.5,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
2957-JIRMN,Female,1,No,No,62.0,Yes,Yes,Fibra ótica,No,No,No,No,Yes,No,1 ano,No,Fatura digital,84.45,4959.15,Satisfeito com os serviços,0.0,history_active,1,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
1360-JYXKQ,Female,1,Yes,No,54.0,Yes,No,Fibra ótica,No,No,Yes,Yes,Yes,Yes,1 ano,Yes,Fatura digital,99.1,5437.1,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
1264-FUHCX,Female,0,Yes,No,49.0,No,No,DSl,No,Yes,No,Yes,Yes,Yes,1 ano,Yes,Cartão de crédito,56.3,2780.6,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
2754-SDJRD,Female,1,No,No,8.0,Yes,Yes,Fibra ótica,No,No,No,Yes,Yes,Yes,Mensal,Yes,Cartão de crédito,100.15,908.55,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
0017-IUDMW,Female,0,Yes,Yes,72.0,Yes,Yes,Fibra ótica,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Cartão de crédito,116.8,8456.75,Satisfeito com os serviços,0.0,history_active,6,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
7284-ZZLOH,Male,0,Yes,No,45.0,Yes,No,DSl,Yes,No,Yes,No,No,No,2 anos,No,Cartão de crédito,53.3,2296.25,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"""Cliente DSL satisfeito, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
6621-NRZAK,Female,0,Yes,Yes,63.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,2 anos,No,Cartão de crédito,20.0,1260.0,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
9029-FEGVJ,Female,1,Yes,No,32.0,Yes,Yes,Fibra ótica,No,No,Yes,No,No,No,Mensal,No,Fatura física,79.3,2570.0,Satisfeito com os serviços,0.0,history_active,1,NORMAL,"O cliente tem Fibra com baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
3678-MNGZX,Male,0,Yes,Yes,68.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,2 anos,No,Débito automático,19.95,1377.7,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
5313-FPXWG,Male,0,No,No,51.0,Yes,Yes,Sem serviço de internet,No,No,No,No,No,No,1 ano,Yes,Débito automático,24.6,1266.4,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
9256-JTBNZ,Female,0,No,No,11.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,Mensal,No,Débito automático,20.3,246.3,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
2061-VVFST,Female,0,Yes,No,37.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,Mensal,No,Débito automático,19.5,805.2,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
3164-YAXFY,Male,0,No,No,57.0,No,No,DSl,Yes,No,Yes,No,Yes,Yes,Mensal,Yes,Fatura digital,53.75,3196.0,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
2877-VDUER,Female,0,Yes,Yes,35.0,No,No,DSl,No,No,No,Yes,Yes,No,1 ano,No,Fatura física,40.9,1383.6,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
6974-DAFLI,Female,0,Yes,No,55.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,1 ano,No,Fatura digital,19.7,1140.05,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco e está satisfeito, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
6035-BXTTY,Female,1,No,No,32.0,Yes,No,DSl,No,Yes,No,Yes,No,No,Mensal,No,Débito automático,54.65,1830.1,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
5917-RYRMG,Male,1,No,No,32.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,1 ano,No,Cartão de crédito,19.8,587.7,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem Fibra com satisfação geral, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
9648-BCHKM,Female,0,Yes,Yes,18.0,Yes,Yes,Sem serviço de internet,No,No,No,No,No,No,2 anos,Yes,Cartão de crédito,24.65,471.35,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
5399-ZIMKF,Male,0,No,No,5.0,Yes,No,Fibra ótica,No,Yes,No,No,No,No,Mensal,Yes,Fatura digital,74.65,383.65,Satisfeito com os serviços,0.0,history_active,1,NORMAL,"Cliente Fibra satisfeito, ofereça agradecimento pela fidelidade.",0.0,0.0%
1139-WUOAH,Male,0,No,No,57.0,No,No,DSl,No,No,Yes,Yes,Yes,Yes,2 anos,No,Cartão de crédito,53.35,3090.05,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"O cliente tem DSL com baixo risco, ofereça upgrade para Fibra com desconto.",0.0,0.0%
2931-VUVJN,Female,1,Yes,No,59.0,Yes,Yes,Fibra ótica,Yes,Yes,Yes,Yes,No,No,1 ano,Yes,Fatura digital,94.05,5483.9,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"O cliente tem Fibra com satisfação geral, ofereça agradecimento pela fidelidade.",0.0,0.0%
2481-SBOYW,Female,0,No,Yes,61.0,Yes,Yes,Sem serviço de internet,No,No,No,No,No,No,2 anos,Yes,Cartão de crédito,25.0,1498.35,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem Fibra, ofereça upgrade com desconto.",0.0,0.0%
7606-BPHHN,Male,0,No,No,72.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,2 anos,Yes,Cartão de crédito,19.8,1468.75,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
3097-PYWXL,Female,0,Yes,Yes,4.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,Mensal,Yes,Fatura digital,19.95,82.9,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
9281-PKKZE,Female,0,Yes,No,46.0,No,No,DSl,No,No,No,No,Yes,Yes,Mensal,Yes,Fatura digital,43.95,2007.85,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.0,0.0%
9058-HRZSV,Female,1,Yes,No,65.0,Yes,No,Fibra ótica,Yes,Yes,Yes,No,No,Yes,Mensal,No,Fatura digital,94.4,6126.15,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
7176-WIONM,Female,0,Yes,No,12.0,No,No,DSl,No,No,Yes,No,Yes,Yes,Mensal,Yes,Débito automático,49.85,617.15,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.0,0.0%
2252-ISRNH,Male,0,Yes,Yes,9.0,Yes,Yes,Fibra ótica,No,No,Yes,No,Yes,No,1 ano,Yes,Fatura digital,90.35,767.9,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
6485-QXWWE,Female,0,No,Yes,62.0,Yes,Yes,Sem serviço de internet,No,No,No,No,No,No,2 anos,No,Débito automático,26.0,1638.7,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem Fibra, ofereça agradeça a fidelidade.",0.0,0.0%
0056-EPFBG,Male,0,Yes,Yes,20.0,No,No,DSl,Yes,No,Yes,Yes,No,No,2 anos,Yes,Cartão de crédito,39.4,825.4,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
6100-FJZDG,Male,0,Yes,Yes,26.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,1 ano,Yes,Débito automático,20.05,505.9,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco e está satisfeito, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
7750-EYXWZ,Female,0,No,No,12.0,No,No,DSl,No,Yes,Yes,Yes,Yes,Yes,1 ano,No,Fatura digital,60.65,743.3,Satisfeito com os serviços,0.0,history_active,5,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
1131-ALZWV,Female,0,No,No,24.0,Yes,Yes,Sem serviço de internet,No,No,No,No,No,No,1 ano,No,Débito automático,24.6,605.25,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco e está satisfeito, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
1689-YQBYY,Female,0,No,Yes,12.0,Yes,Yes,Fibra ótica,No,No,No,No,No,No,Mensal,Yes,Fatura digital,76.6,893.0,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
1229-RCALF,Female,0,Yes,No,64.0,Yes,Yes,Fibra ótica,Yes,Yes,Yes,Yes,Yes,Yes,1 ano,Yes,Fatura digital,115.0,7396.15,Satisfeito com os serviços,0.0,history_active,6,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
2235-DWLJU,Female,1,No,No,6.0,No,No,DSl,No,No,No,No,Yes,Yes,Mensal,Yes,Fatura digital,44.4,263.05,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"Cliente DSL satisfeito, ofereça upgrade para Fibra com desconto.",0.0,0.0%
0716-BQNDX,Male,1,No,No,57.0,Yes,Yes,Fibra ótica,Yes,No,No,Yes,No,Yes,2 anos,No,Fatura digital,93.75,5625.55,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
9194-GFVOI,Female,0,Yes,No,42.0,Yes,Yes,DSl,Yes,No,Yes,Yes,Yes,Yes,2 anos,No,Cartão de crédito,84.35,3571.6,Satisfeito com os serviços,0.0,history_active,5,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
7243-LCGGZ,Female,0,No,No,1.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,Mensal,No,Fatura física,20.9,20.9,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
7977-HXJKU,Male,0,No,Yes,21.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,2 anos,No,Fatura física,19.6,397.0,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem Fibra com satisfação geral, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
9357-UJRUN,Male,0,Yes,No,24.0,Yes,Yes,DSl,Yes,No,No,Yes,No,No,1 ano,Yes,Fatura digital,58.35,1346.9,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"""Cliente DSL satisfeito, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
